Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43
11027,CA4572370589,1FM5K8B81FGC55334,BFS-004,4572370589,4572370589,7540,EDT,7/25/25 9:23:14 AM,7/25/25 6:23:14 AM MST,2025-07-25T13:23:14+00:00,2025-07-30 15:03:42,Jul 30 2025 06:27:39,42.0545643,-71.0130318,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",67,ENE,off,0,0,0,0,Stopped 5 days,red_dot,178058.1,12.7,0,unassigned,07/25/2025 06:23:14,[],[],,,,,,,,,
11028,CA4572371909,1FM5K8AR9FGA88635,BFS-005,4572371909,4572371909,12,EDT,7/30/25 2:50:55 PM,7/30/25 11:50:55 AM MST,2025-07-30T18:50:55+00:00,2025-07-30 15:03:42,Jul 30 2025 11:50:55,41.727043,-70.9532716,966832.0,Brewster N.Bedford,"213 Theodore Rice Blvd, New Bedford, MA 02745-1213",193,SSW,off,0,0,0,0,Stopped 12 min,yellow_dot,256634.4,13.5,0,unassigned,07/30/2025 11:50:55,[],[],,,,,,,,,
11029,CA4572371946,1FM5K8B89FGA98829,BFS-006,4572371946,4572371946,51,EDT,7/30/25 2:11:48 PM,7/30/25 11:11:48 AM MST,2025-07-30T18:11:48+00:00,2025-07-30 15:03:42,Jul 30 2025 11:11:48,42.3640086,-71.0699338,999898.0,MGH,"Storrow Dr, Boston, MA 02114",9,N,off,0,0,0,30,Stopped 51 min,yellow_dot,227397.7,12.5,0,unassigned,07/30/2025 11:11:48,[],[],,,,,,,,,
11030,CA3672235446,1FM5K8AB1MGC24952,BFS-007,3672235446,3672235446,36,EDT,7/30/25 2:26:47 PM,7/30/25 11:26:47 AM MST,2025-07-30T18:26:47+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:40,42.0903025,-71.0170829,971190.0,Test Zone,"225 N Montello St, Brockton, MA 02301-3951",175,S,on,0,0,0,0,Idle stop for 36 min,blue_dot,70185.5,13.3,0,unassigned,07/30/2025 10:31:59,[],[],,,,,,,,,
11031,CA4572373995,1FM5K8AR6FGA41689,BFS-008,4572373995,4572373995,78,EDT,7/30/25 1:45:41 PM,7/30/25 10:45:41 AM MST,2025-07-30T17:45:41+00:00,2025-07-30 15:03:42,Jul 30 2025 10:45:41,42.2919098,-71.1185038,994787.0,Brewster J.P,"285 Hyde Park Ave, Jamaica Plain, MA 02130-4223",185,S,off,0,0,0,0,"Stopped 1 hour, 18 min",red_dot,132200.2,12.6,0,unassigned,07/30/2025 10:45:41,[],[],,,,,,,,,
11032,CA4572370984,1FMCU0C74CKA97508,BFS-010,4572370984,4572370984,130990,EDT,4/30/25 3:52:46 PM,4/30/25 12:52:46 PM MST,2025-04-30T19:52:46+00:00,2025-07-30 15:03:42,Jun 12 2025 12:56:11,42.0546178,-71.013553,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",0,,off,0,0,0,0,Stopped 90 days,red_dot,169917.2,9.0,0,unassigned,04/30/2025 12:52:46,[],[],,,,,,,,,
11033,CA4572371971,1FM5K8AR7GGB89206,BFS-012,4572371971,4572371971,187,EDT,7/30/25 11:56:26 AM,7/30/25 8:56:26 AM MST,2025-07-30T15:56:26+00:00,2025-07-30 15:03:42,Jul 30 2025 08:56:26,41.7270245,-70.9534996,966832.0,Brewster N.Bedford,"213 Theodore Rice Blvd, New Bedford, MA 02745-1213",68,ENE,off,0,0,0,0,"Stopped 3 hrs, 7 min",red_dot,164446.5,12.7,0,unassigned,07/30/2025 08:56:26,[],[],,,,,,,,,
11034,CA4572371939,1FM5K8AB9MGC24956,BFS-013,4572371939,4572371939,47,EDT,7/30/25 2:16:24 PM,7/30/25 11:16:24 AM MST,2025-07-30T18:16:24+00:00,2025-07-30 15:03:42,Jul 30 2025 11:16:24,41.9441878,-70.64752,994794.0,Plymouth Obery St,"16 Obery St, Plymouth, MA 02360-2130",113,ESE,off,0,0,0,0,Stopped 47 min,yellow_dot,87993.1,12.6,0,unassigned,07/30/2025 11:16:24,[],[],,,,,,,,,
11035,CA4572371013,1FM5K8AB5MGC24677,BFS-014,4572371013,4572371013,14,EDT,7/30/25 2:49:34 PM,7/30/25 11:49:34 AM MST,2025-07-30T18:49:34+00:00,2025-07-30 15:03:42,Jul 30 2025 11:49:34,41.8238306,-70.5502668,,,"2209 State Rd, Plymouth, MA 02360-5150",272,W,off,0,0,0,0,Stopped 14 min,yellow_dot,96088.3,12.8,0,unassigned,07/30/2025 11:49:34,[],[],,,,,,,,,
11036,CA4572371918,1FM5K8AR2HGD57433,BFS-015,4572371918,4572371918,59,EDT,7/30/25 2:04:32 PM,7/30/25 11:04:32 AM MST,2025-07-30T18:04:32+00:00,2025-07-30 15:03:42,Jul 30 2025 11:04:32,42.2064981,-70.9579793,,,"402 Front St, Weymouth, MA 02188-2802",274,W,off,0,0,0,0,Stopped 59 min,yellow_dot,100662.4,12.9,0,unassigned,07/30/2025 11:04:32,[],[],,,,,,,,,
11037,CA4572371914,1FM5K8AR9HGD66596,BFS-016,4572371914,4572371914,2725,EDT,7/28/25 5:38:27 PM,7/28/25 2:38:27 PM MST,2025-07-28T21:38:27+00:00,2025-07-30 15:03:42,Jul 30 2025 02:42:56,42.206902,-70.9575545,994995.0,Brewster Weymouth,", Weymouth, MA 02188",160,SSE,off,0,0,0,0,"Stopped 1 day, 21 hrs",red_dot,126395.1,12.3,0,unassigned,07/28/2025 14:38:27,[],[],,,,,,,,,
11038,CA3672255814,1FDWE3FS9GDC21391,BP-007,3672255814,3672255814,35,EDT,7/30/25 2:28:27 PM,7/30/25 11:28:27 AM MST,2025-07-30T18:28:27+00:00,2025-07-30 15:03:42,Jul 30 2025 11:28:27,41.7269316,-70.9533681,966832.0,Brewster N.Bedford,"213 Theodore Rice Blvd, New Bedford, MA 02745-1213",181,S,off,0,0,0,0,Stopped 35 min,yellow_dot,367583.4,14.1,0,unassigned,07/30/2025 11:28:27,[],[],,,,,,,,,
11039,CA3672239614,1FDWE3FN4NDC10337,BP-008,3672239614,3672239614,20,EDT,7/30/25 2:43:40 PM,7/30/25 11:43:40 AM MST,2025-07-30T18:43:40+00:00,2025-07-30 15:03:42,Jul 30 2025 11:43:40,41.7573079,-70.6878896,,,"72 Minot Ave, Wareham, MA 02571-1600",184,S,off,0,0,0,20,Stopped 20 min,yellow_dot,303834.6,13.2,0,unassigned,07/30/2025 11:43:40,[],[],,,,,,Wareham,4.0,ALS,
11040,CA3672241585,1FDWE3FN1NDC10313,BP-009,3672241585,3672241585,0,EDT,7/30/25 3:03:35 PM,7/30/25 12:03:35 PM MST,2025-07-30T19:03:35+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:35,41.6632739,-71.0711743,,,"I-195, Westport, MA 02790",129,SE,on,74,69,66,65,66 mph SE (74 max),bright_green_dot,320340.5,0.0,5564537,assigned,07/30/2025 10:20:07,[],[],Tyler,Letourneau,9366,False,,New Bedford,4.0,ALS,
11041,CA3672249244,1FDWE3FN6NDC10324,BP-013,3672249244,3672249244,18,EDT,7/30/25 2:45:05 PM,7/30/25 11:45:05 AM MST,2025-07-30T18:45:05+00:00,2025-07-30 15:03:42,Jul 30 2025 11:45:05,42.3360786,-71.1059102,996514.0,Brigham And Womens Hospital,"63 Shattuck St, Boston, MA 02115-6012",156,SSE,off,0,0,0,0,Stopped 18 min,yellow_dot,112662.6,13.0,0,unassigned,07/30/2025 11:45:05,[],[],,,,,,Hyde Park,1.0,ALS,
11042,CA3672203938,1FDWE3FN9NDC10320,BP-014,3672203938,3672203938,51,EDT,7/30/25 2:12:07 PM,7/30/25 11:12:07 AM MST,2025-07-30T18:12:07+00:00,2025-07-30 15:03:42,Jul 30 2025 11:12:07,42.3362217,-71.1060507,999900.0,BWH,"63 Shattuck St, Boston, MA 02115-6012",137,SE,off,0,0,0,0,Stopped 51 min,yellow_dot,127488.6,13.4,0,unassigned,07/30/2025 11:12:07,[],[],,,,,,Hyde Park,1.0,ALS,
11043,CA3672234185,1FDWE3FN8NDC10339,BP-015,3672234185,3672234185,130,EDT,7/30/25 12:52:45 PM,7/30/25 9:52:45 AM MST,2025-07-30T16:52:45+00:00,2025-07-30 15:03:42,Jul 30 2025 09:52:45,42.0544691,-71.0133436,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",95,E,off,0,0,0,0,"Stopped 2 hrs, 10 min",red_dot,135876.9,13.4,0,unassigned,07/30/2025 09:52:45,[],[],,,,,,Brockton Main St.,3.0,ALS,
11044,CA3672238951,1FDXE4FS2HDC62151,BP-018,3672238951,3672238951,239,EDT,7/30/25 11:03:56 AM,7/30/25 8:03:56 AM MST,2025-07-30T15:03:56+00:00,2025-07-30 15:03:42,Jul 30 2025 09:28:01,42.2064352,-70.9572766,994995.0,Brewster Weymouth,"25 Main St, Weymouth, MA 02188-2808",237,WSW,off,0,0,0,0,"Stopped 3 hrs, 59 min",red_dot,340428.1,12.6,0,unassigned,07/30/2025 08:03:56,[],[],,,,,,,,,
11045,CA3672248599,1FDWE3FSXFDA29038,BP-022,3672248599,3672248599,1495,EDT,7/29/25 2:08:34 PM,7/29/25 11:08:34 AM MST,2025-07-29T18:08:34+00:00,2025-07-30 15:03:42,Jul 30 2025 10:35:49,42.0541393,-71.0137772,994783.0,Brewster Brockton Main St,"35 Thayer Ave, Brockton, MA 02301-7079",327,NNW,off,0,0,0,0,"Stopped 1 day, 55 min",red_dot,287500.1,12.8,0,unassigned,07/29/2025 11:08:34,[],[],,,,,,Quincy WA,2.0,ALS,
11046,CA3672023941,1FDWE3FS9FDA29046,BP-023,3672023941,3672023941,124300,EDT,5/5/25 7:23:03 AM,5/5/25 4:23:03 AM MST,2025-05-05T11:23:03+00:00,2025-07-30 15:03:42,May 06 2025 04:17:05,42.2069155,-70.9575826,994995.0,Brewster Weymouth,", Weymouth, MA 02188",176,S,off,0,0,0,0,Stopped 86 days,red_dot,434136.5,0.0,0,unassigned,05/05/2025 04:23:03,[],[],,,,,,,,,
11047,CA3672255729,1FDWE3FS7FDA01469,BP-025,3672255729,3672255729,0,EDT,7/30/25 3:03:26 PM,7/30/25 12:03:26 PM MST,2025-07-30T19:03:26+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:26,42.2909323,-71.4260179,,,"435 Union Ave, Framingham, MA 01702-5852",328,NNW,on,34,23,0,35,0 mph NNW (34 max),green_dot,259267.1,13.3,5564808,assigned,07/30/2025 12:02:10,[],[],Edward,Mcglashing,7346,False,,Framingham,6.0,ALS,
11048,CA3672248978,1FDWE3FS0FDA29047,BP-026,3672248978,3672248978,109,EDT,7/30/25 1:13:55 PM,7/30/25 10:13:55 AM MST,2025-07-30T17:13:55+00:00,2025-07-30 15:03:42,Jul 30 2025 11:45:33,42.272927,-71.4088699,,,"280 Irving St, Framingham, MA 01702-4300",0,,off,0,0,0,0,"Stopped 1 hour, 49 min",red_dot,464174.0,13.0,0,unassigned,07/30/2025 10:13:55,[],[],,,,,,,,,
11049,CA3672240188,1FDWE3FS5KDC36091,BP-028,3672240188,3672240188,34,EDT,7/30/25 2:28:51 PM,7/30/25 11:28:51 AM MST,2025-07-30T18:28:51+00:00,2025-07-30 15:03:42,Jul 30 2025 11:28:51,42.2686918,-71.0171141,994789.0,Brewster Hancock St,"636 RT-3A, Quincy, MA 02170",109,ESE,off,0,0,0,25,Stopped 34 min,yellow_dot,124139.0,12.7,0,unassigned,07/30/2025 11:28:51,[],[],,,,,,Quincy NQ,2.0,ALS,
11050,CA3672056247,1FDWE3FS8FDA29037,BP-029,3672056247,3672056247,0,EDT,7/30/25 3:03:34 PM,7/30/25 12:03:34 PM MST,2025-07-30T19:03:34+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:34,42.035986,-71.2476126,,,"I-95, Foxboro, MA 02035",205,SSW,on,67,62,65,65,65 mph SSW (67 max),bright_green_dot,254770.1,13.6,5564883,assigned,07/30/2025 11:00:53,[],[],Steve,Dasilva,513,False,,Attleboro,4.0,ALS,
11051,CA3672241558,1FDWE3FS2FDA33309,BP-030,3672241558,3672241558,1165,EDT,7/29/25 7:37:53 PM,7/29/25 4:37:53 PM MST,2025-07-29T23:37:53+00:00,2025-07-30 15:03:42,Jul 30 2025 05:10:31,42.0547337,-71.0127678,994783.0,Brewster Brockton Main St,"1535 Main St, Brockton, MA 02301-7113",0,,off,0,0,0,30,"Stopped 19 hrs, 25 min",red_dot,474087.1,12.6,0,unassigned,07/29/2025 16:37:53,[],[],,,,,,Brockton Montello,3.0,ALS,
11052,CA3672240185,1FDUF4HT9GEB18708,BP-032,3672240185,3672240185,27,EDT,7/30/25 2:36:30 PM,7/30/25 11:36:30 AM MST,2025-07-30T18:36:30+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:35,42.7567194,-71.4627156,,,"8 Prospect St, Nashua, NH 03060",20,NNE,on,0,0,0,0,Idle stop for 27 min,blue_dot,165426.0,13.6,5569064,assigned,07/30/2025 11:36:39,[],[],Michael,Cavalier,13193,False,,Hooksett,7.0,ALS,
11053,CA3672249022,1FDWE3FS3GDC49512,BP-034,3672249022,3672249022,129485,EDT,5/1/25 4:58:01 PM,5/1/25 1:58:01 PM MST,2025-05-01T20:58:01+00:00,2025-07-30 15:03:42,May 02 2025 13:15:44,42.2070722,-70.9574233,994995.0,Brewster Weymouth,"11 Main St, Weymouth, MA 02188-2808",0,,off,0,0,0,0,Stopped 89 days,red_dot,167107.0,0.0,0,unassigned,2025-07-23 03:41:33,[],[],,,,,,,,,
11054,CA3672241555,1FDWE3FSXGDC49510,BP-035,3672241555,3672241555,122,EDT,7/30/25 1:01:08 PM,7/30/25 10:01:08 AM MST,2025-07-30T17:01:08+00:00,2025-07-30 15:03:42,Jul 30 2025 11:36:10,43.0285479,-71.4116004,,,"138 Londonderry Tpke, Hooksett, NH 03106-1937",286,WNW,off,0,0,0,0,"Stopped 2 hrs, 2 min",red_dot,173521.0,12.9,0,unassigned,07/30/2025 10:01:08,[],[],,,,,,Hooksett,7.0,ALS,
11055,CA3672233689,1FDWE3FS1GDC49511,BP-036,3672233689,3672233689,90,EDT,7/30/25 1:32:56 PM,7/30/25 10:32:56 AM MST,2025-07-30T17:32:56+00:00,2025-07-30 15:03:42,Jul 30 2025 11:43:27,42.090358,-71.0169392,971190.0,Test Zone,"225 N Montello St, Brockton, MA 02301-3951",277,W,off,0,0,0,0,"Stopped 1 hour, 30 min",red_dot,159560.5,13.0,0,unassigned,07/30/2025 10:32:56,[],[],,,,,,,,,
11056,CA3672249646,1FEWE3FS4HDC16150,BP-037,3672249646,3672249646,9,EDT,7/30/25 2:54:20 PM,7/30/25 11:54:20 AM MST,2025-07-30T18:54:20+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:28,42.0052627,-71.4953105,996510.0,Landmark Medical Center,"115 Cass Ave, Woonsocket, RI 02895",72,ENE,on,0,0,0,0,Idle stop for 9 min,blue_dot,357130.1,13.7,5568971,assigned,07/30/2025 09:41:10,[],[],Tyler,Reissner,treissner,False,,Attleboro RI,5.0,ALS,
11057,CA3672255811,1FDXE4FS9EDB21038,BP-038,3672255811,3672255811,20,EDT,7/30/25 2:43:34 PM,7/30/25 11:43:34 AM MST,2025-07-30T18:43:34+00:00,2025-07-30 15:03:42,Jul 30 2025 12:02:48,42.334317,-71.0720436,999902.0,BMC,"752 Albany St, Boston, MA 02118-2520",136,SE,on,0,0,0,0,Idle stop for 20 min,blue_dot,251490.6,13.5,5564065,assigned,07/30/2025 11:19:39,[],[],brittany,gay,2718,False,,Attleboro,4.0,ALS,
11058,CA3672054827,1FDWE3FS0HDC51736,BP-039,3672054827,3672054827,266,EDT,7/30/25 10:36:48 AM,7/30/25 7:36:48 AM MST,2025-07-30T14:36:48+00:00,2025-07-30 15:03:42,Jul 30 2025 11:01:29,41.7269585,-70.9532326,966832.0,Brewster N.Bedford,"213 Theodore Rice Blvd, New Bedford, MA 02745-1213",95,E,off,0,0,0,0,"Stopped 4 hrs, 26 min",red_dot,287606.8,12.5,0,unassigned,07/30/2025 07:36:48,[],[],,,,,,,,,
11059,CA3672239167,1FDWE3FS2HDC51740,BP-040,3672239167,3672239167,1381,EDT,7/29/25 4:02:21 PM,7/29/25 1:02:21 PM MST,2025-07-29T20:02:21+00:00,2025-07-30 15:03:42,Jul 30 2025 01:07:24,42.2067789,-70.9575199,994995.0,Brewster Weymouth,", Weymouth, MA 02188",159,SSE,off,0,0,0,0,"Stopped 23 hrs, 1 min",red_dot,260659.5,11.8,0,unassigned,07/29/2025 13:02:21,[],[],,,,,,,,,
11060,CA3672239606,1FDWE3FS4HDC51741,BP-041,3672239606,3672239606,27654,EDT,7/11/25 10:08:47 AM,7/11/25 7:08:47 AM MST,2025-07-11T14:08:47+00:00,2025-07-30 15:03:42,Jul 30 2025 04:33:20,42.0544417,-71.0140568,994783.0,Brewster Brockton Main St,"1531 Main St, Brockton, MA 02301-7113",0,,off,0,0,0,30,Stopped 19 days,red_dot,257723.4,12.1,0,unassigned,07/11/2025 07:08:47,[],[],,,,,,,,,
11061,CA3672240172,1FDWE3FS1JDC21666,BP-042,3672240172,3672240172,38,EDT,7/30/25 2:25:09 PM,7/30/25 11:25:09 AM MST,2025-07-30T18:25:09+00:00,2025-07-30 15:03:42,Jul 30 2025 11:25:09,42.2467554,-71.032781,994791.0,Brewster Willard St,"267 Willard St, Quincy, MA 02169-1515",198,SSW,off,0,0,0,30,Stopped 38 min,yellow_dot,248278.8,12.6,0,unassigned,07/30/2025 11:25:09,[],[],,,,,,,,,
11062,CA3672255574,1FDWE3FS4JDC23329,BP-043,3672255574,3672255574,0,EDT,7/30/25 3:03:14 PM,7/30/25 12:03:14 PM MST,2025-07-30T19:03:14+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:14,42.3624631,-71.0650937,,,"41 William Cardinal Oconnell Way, Boston, MA 02114",135,SE,on,14,6,6,0,6 mph SE (14 max),green_dot,322592.5,13.0,0,unassigned,07/30/2025 11:12:33,[],[],,,,,,New Bedford,4.0,ALS,
11063,CA3672244880,1FDWE3FS8KDC33251,BP-044,3672244880,3672244880,19,EDT,7/30/25 2:43:51 PM,7/30/25 11:43:51 AM MST,2025-07-30T18:43:51+00:00,2025-07-30 15:03:42,Jul 30 2025 11:43:51,42.289979,-71.4094868,,,"517 Concord St, Framingham, MA 01702-2319",141,SE,off,0,0,0,30,Stopped 19 min,yellow_dot,87399.3,13.7,0,unassigned,07/30/2025 11:43:51,[],[],,,,,,Framingham,6.0,ALS,
11064,CA3672244949,1FDWE3FS2KDC33245,BP-045,3672244949,3672244949,8,EDT,7/30/25 2:55:42 PM,7/30/25 11:55:42 AM MST,2025-07-30T18:55:42+00:00,2025-07-30 15:03:42,Jul 30 2025 11:55:42,42.2795407,-71.7982367,,,"I-290, Worcester, MA 01605",0,,off,0,0,0,50,Stopped 8 min,yellow_dot,100463.2,12.0,0,unassigned,07/30/2025 11:55:42,[],[],,,,,,Framingham,6.0,ALS,
11065,CA3672239162,1FDWE3FS0KDC33227,BP-046,3672239162,3672239162,11,EDT,7/30/25 2:52:29 PM,7/30/25 11:52:29 AM MST,2025-07-30T18:52:29+00:00,2025-07-30 15:03:42,Jul 30 2025 11:52:29,42.2710026,-71.4092295,996512.0,Framingham Fire,"20 Loring Dr, Framingham, MA 01702-8767",78,ENE,off,0,0,0,40,Stopped 11 min,yellow_dot,94322.5,12.7,0,unassigned,07/30/2025 11:52:29,[],[],,,,,,Framingham,6.0,ALS,
11066,CA3672239172,1FDWE3FS2KDC36095,BP-047,3672239172,3672239172,63,EDT,7/30/25 2:00:00 PM,7/30/25 11:00:00 AM MST,2025-07-30T18:00:00+00:00,2025-07-30 15:03:42,Jul 30 2025 11:00:00,42.3291129,-71.4336876,,,"789 Water St, Framingham, MA 01701-3213",346,NNW,off,0,0,0,25,"Stopped 1 hour, 3 min",red_dot,103308.7,12.5,0,unassigned,07/30/2025 11:00:00,[],[],,,,,,Framingham,6.0,ALS,
11067,CA3672239161,1FDWE3FS9KDC33243,BP-048,3672239161,3672239161,0,EDT,7/30/25 3:03:39 PM,7/30/25 12:03:39 PM MST,2025-07-30T19:03:39+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:39,42.2819095,-71.4156322,,,"15 Lincoln St, Framingham, MA 01702-6372",123,ESE,on,23,18,9,30,9 mph ESE (23 max),green_dot,98838.9,13.5,0,unassigned,07/30/2025 11:35:36,[],[],,,,,,Framingham,6.0,ALS,
11068,CA3672239619,1FDWE3FS2KDC36730,BP-049,3672239619,3672239619,28746,EDT,7/10/25 3:57:19 PM,7/10/25 12:57:19 PM MST,2025-07-10T19:57:19+00:00,2025-07-30 15:03:42,Jul 30 2025 09:19:06,42.2936558,-71.0471708,,,"35 Tenean St, Dorchester, MA 02122-3401",0,,off,0,0,0,0,Stopped 19 days,red_dot,105598.1,11.6,0,unassigned,07/10/2025 12:57:19,[],[],,,,,,Quincy WI,2.0,ALS,
11069,CA3672022983,1FDWE3FN2MDC10187,BP-050,3672022983,3672022983,24,EDT,7/30/25 2:39:22 PM,7/30/25 11:39:22 AM MST,2025-07-30T18:39:22+00:00,2025-07-30 15:03:42,Jul 30 2025 11:39:22,42.1944975,-71.0048003,994799.0,Brewster Garden Park,"57 Garden Park, Braintree, MA 02184-7517",234,SW,off,0,0,0,0,Stopped 24 min,yellow_dot,112832.9,12.7,0,unassigned,07/30/2025 11:39:22,[],[],,,,,,Braintree GP,2.0,ALS,
11070,CA3672239612,1FDWE3FN4MDC10188,BP-051,3672239612,3672239612,275,EDT,7/30/25 10:28:41 AM,7/30/25 7:28:41 AM MST,2025-07-30T14:28:41+00:00,2025-07-30 15:03:42,Jul 30 2025 11:13:39,42.1944712,-71.0047835,994799.0,Brewster Garden Park,"59 Garden Park, Braintree, MA 02184-7517",0,,off,0,0,0,0,"Stopped 4 hrs, 35 min",red_dot,116884.5,12.9,0,unassigned,07/30/2025 07:28:41,[],[],,,,,,Braintree GP,2.0,ALS,
11071,CA3672239943,1FDWE3FN6MDC10189,BP-052,3672239943,3672239943,110,EDT,7/30/25 1:13:02 PM,7/30/25 10:13:02 AM MST,2025-07-30T17:13:02+00:00,2025-07-30 15:03:42,Jul 30 2025 11:43:28,42.2211733,-70.9742156,,,"161 Commercial St, Braintree, MA 02184-4322",0,,off,0,0,0,30,"Stopped 1 hour, 50 min",red_dot,105610.2,12.9,0,unassigned,07/30/2025 10:13:02,[],[],,,,,,Braintree ML,2.0,ALS,
11072,CA3672241582,1FDWE3FN8MDC10193,BP-053,3672241582,3672241582,170,EDT,7/30/25 12:13:21 PM,7/30/25 9:13:21 AM MST,2025-07-30T16:13:21+00:00,2025-07-30 15:03:42,Jul 30 2025 09:34:08,42.0548346,-71.0130197,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",348,NNW,off,0,0,0,0,"Stopped 2 hrs, 50 min",red_dot,138090.3,14.0,0,unassigned,07/30/2025 09:13:21,[],[],,,,,,Brockton Main St.,3.0,ALS,
11073,CA3672241572,1FDWE3FN2MDC10190,BP-054,3672241572,3672241572,17,EDT,7/30/25 2:46:39 PM,7/30/25 11:46:39 AM MST,2025-07-30T18:46:39+00:00,2025-07-30 15:03:42,Jul 30 2025 12:02:51,42.0877514,-70.9919489,994797.0,Brockton Hospital,", Brockton, MA 02302",237,WSW,on,0,0,0,0,Idle stop for 17 min,blue_dot,127565.7,13.5,5563794,assigned,07/30/2025 12:00:52,[],[],Victoria,Beverly,8197,False,,Brockton Main St.,3.0,ALS,
11074,CA3672238957,1FDWE3FN5MDC10183,BP-055,3672238957,3672238957,0,EDT,7/30/25 3:03:33 PM,7/30/25 12:03:33 PM MST,2025-07-30T19:03:33+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:33,42.0903633,-71.0171356,994784.0,Brewster N.Montello,"225 N Montello St, Brockton, MA 02301-3951",253,WSW,off,0,0,0,0,Stopped < 1 min,yellow_dot,97129.8,12.9,0,unassigned,07/30/2025 12:03:33,[],[],,,,,,Brockton Montello,3.0,ALS,
11075,CA3672023726,1FDRF3HT7LED73013,BP-056,3672023726,3672023726,18985,EDT,7/17/25 10:38:06 AM,7/17/25 7:38:06 AM MST,2025-07-17T14:38:06+00:00,2025-07-30 15:03:42,Jul 30 2025 07:48:56,42.29325,-71.0465903,,,"61 Tenean St, Dorchester, MA 02122-3401",0,,off,0,0,0,0,Stopped 13 days,red_dot,127267.0,8.0,0,unassigned,07/17/2025 07:38:06,[],[],,,,,,Quincy WA,2.0,ALS,
11076,CA3672233555,1FDRF3HT5LED73012,BP-057,3672233555,3672233555,56,EDT,7/30/25 2:07:36 PM,7/30/25 11:07:36 AM MST,2025-07-30T18:07:36+00:00,2025-07-30 15:03:42,Jul 30 2025 11:18:10,42.2488523,-70.9874763,994790.0,Brewster Quincy Washington St,"363 Washington St, Quincy, MA 02169-5630",95,E,off,0,0,0,25,Stopped 56 min,yellow_dot,140187.0,13.7,0,unassigned,07/30/2025 11:07:36,[],[],,,,,,Quincy WA,2.0,ALS,
11077,CA3672240173,1FDWE3FN9NDC21916,BP-058,3672240173,3672240173,67,EDT,7/30/25 1:56:19 PM,7/30/25 10:56:19 AM MST,2025-07-30T17:56:19+00:00,2025-07-30 15:03:42,Jul 30 2025 10:56:19,41.9099197,-70.5510444,,,"State Rd, Plymouth, MA 02360",90,E,off,0,0,0,40,"Stopped 1 hour, 7 min",red_dot,209731.9,12.4,0,unassigned,07/30/2025 10:56:19,[],[],,,,,,Plymouth,2.0,ALS,
11078,CA3672248650,1FDWE3FNXNDC21861,BP-059,3672248650,3672248650,36,EDT,7/30/25 2:27:28 PM,7/30/25 11:27:28 AM MST,2025-07-30T18:27:28+00:00,2025-07-30 15:03:42,Jul 30 2025 11:27:28,42.0548212,-71.0131889,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",330,NNW,off,0,0,0,0,Stopped 36 min,yellow_dot,237124.3,12.6,0,unassigned,07/30/2025 11:27:28,[],[],,,,,,Brockton Main St.,3.0,ALS,
11079,CA3672239158,1FDWE3FNXNDC21875,BP-060,3672239158,3672239158,0,EDT,7/30/25 3:03:06 PM,7/30/25 12:03:06 PM MST,2025-07-30T19:03:06+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:06,42.2863201,-71.4200853,993935.0,Metrowest Framingham Hospital,"12 Learned St, Framingham, MA 01702-6326",291,WNW,on,9,3,0,0,0 mph WNW (9 max),green_dot,145947.8,13.1,0,unassigned,07/30/2025 09:57:46,[],[],,,,,,Worcester,6.0,ALS,
11080,CA3672255704,1FDWE3FN1SDD20032,BP-061,3672255704,3672255704,0,EDT,7/30/25 3:03:39 PM,7/30/25 12:03:39 PM MST,2025-07-30T19:03:39+00:00,2025-07-30 15:03:42,Jul 30 2025 12:03:39,41.8818329,-71.0815232,,,"98 Plain St, Taunton, MA 02780-4971",75,ENE,on,24,19,18,30,18 mph ENE (24 max),green_dot,18109.7,13.4,0,unassigned,07/30/2025 11:31:59,[],[],,,,,,Taunton,4.0,ALS,
